glutamate_conc,memantine_conc,effect
9.09638190954774,0.1,0.5009082919025902
9.146582914572864,0.1,0.5010344832106206
9.19678391959799,0.1,0.5011593594379369
9.246984924623115,0.1,0.5012829410353036
9.297185929648242,0.1,0.5014052480316332
9.347386934673366,0.1,0.5015263000448081
9.397587939698493,0.1,0.50164611629217
9.447788944723618,0.1,0.5017647156006909
9.497989949748744,0.1,0.5018821164168347
9.548190954773869,0.1,0.5019983368161226
9.598391959798995,0.1,0.5021133945124097
9.64859296482412,0.1,0.502227306866886
9.698793969849246,0.1,0.5023400908968098
9.748994974874373,0.1,0.5024517632839816
9.799195979899498,0.1,0.5025623403829704
9.849396984924624,0.1,0.5026718382290981
9.899597989949749,0.1,0.502780272546191
9.949798994974875,0.1,0.5028876587541076
10.0,0.1,0.5029940119760479
0.01,0.5,0.011602209944751382
0.06020100502512563,0.5,0.05988146526075262
0.11040201005025126,0.5,0.09610473472618576
0.1606030150753769,0.5,0.12428658728542065
0.21080402010050253,0.5,0.14683723643636973
0.2610050251256282,0.5,0.1652911848944521
0.31120603015075377,0.5,0.18067182529208284
0.3614070351758794,0.5,0.19368788232427508
0.41160804020100505,0.5,0.20484572054637912
0.4618090452261307,0.5,0.2145167565164231
0.5120100502512563,0.5,0.22297960587334173
0.5622110552763819,0.5,0.23044736300059832
0.6124120603015075,0.5,0.23708579210167952
0.6626130653266332,0.5,0.24302577649836318
0.7128140703517588,0.5,0.2483720348522116
0.7630150753768845,0.5,0.253209348124737
0.8132160804020101,0.5,0.25760708898372536
0.8634170854271357,0.5,0.26162257009650736
0.9136180904522614,0.5,0.2653035556698237
0.963819095477387,0.5,0.2686901704412795
1.0140201005025127,0.5,0.271816368289726
1.0642211055276383,0.5,0.2747110745986546
1.1144221105527639,0.5,0.2773990839076283
1.1646231155778894,0.5,0.2799017719014728
1.214824120603015,0.5,0.2822376650451702
1.2650251256281408,0.5,0.28442289999946196
1.3152261306532664,0.5,0.28647159692071944
1.365427135678392,0.5,0.2883961649069783
1.4156281407035176,0.5,0.2902075535562739
1.4658291457286432,0.5,0.2919154614119946
1.516030150753769,0.5,0.29352850967619376
1.5662311557788946,0.5,0.29505438776016185
1.6164321608040202,0.5,0.29649997585887533
1.6666331658291458,0.5,0.2978714486722749
1.7168341708542714,0.5,0.29917436357191995
1.7670351758793972,0.5,0.3004137358680927
1.8172361809045228,0.5,0.3015941033268071
1.8674371859296484,0.5,0.30271958168636565
1.917638190954774,0.5,0.3037939126050548
1.9678391959798995,0.5,0.30482050521711734
2.018040201005025,0.5,0.30580247226946217
2.0682412060301507,0.5,0.30674266164607683
2.1184422110552763,0.5,0.30764368395264224
2.168643216080402,0.5,0.3085079367240716
2.2188442211055275,0.5,0.3093376257276776
2.269045226130653,0.5,0.3101347837605356
2.3192462311557787,0.5,0.31090128727830296
2.3694472361809042,0.5,0.3116388711418563
2.41964824120603,0.5,0.312349141725692
2.469849246231156,0.5,0.3130335885965577
2.5200502512562815,0.5,0.3136935949410072
2.570251256281407,0.5,0.31433044689549416
2.6204522613065326,0.5,0.3149453419114369
2.6706532663316582,0.5,0.31553939626973065
2.720854271356784,0.5,0.3161136518439233
2.7710552763819094,0.5,0.31666908219826134
2.821256281407035,0.5,0.3172065980956891
2.8714572864321606,0.5,0.31772705248135313
2.921658291457286,0.5,0.3182312449989705
2.971859296482412,0.5,0.31871992609035965
3.022060301507538,0.5,0.31919380072233916
3.0722613065326634,0.5,0.31965353177991945
3.122462311557789,0.5,0.32009974316013606
3.1726633165829146,0.5,0.32053302259688954
3.22286432160804,0.5,0.32095392424368796
3.2730653266331657,0.5,0.32136297103815764
3.3232663316582913,0.5,0.3217606568695366
3.373467336683417,0.5,0.32214744856804006
3.4236683417085425,0.5,0.3225237877329462
3.473869346733668,0.5,0.32289009241445266
3.524070351758794,0.5,0.3232467586627714
3.5742713567839197,0.5,0.3235941619565288
3.6244723618090453,0.5,0.32393265852130193
3.674673366834171,0.5,0.32426258654802453
3.7248743718592965,0.5,0.32458426732002293
3.775075376884422,0.5,0.32489800625657733
3.8252763819095477,0.5,0.3252040938801334
3.8754773869346733,0.5,0.32550280671360265
3.925678391959799,0.5,0.32579440811357735
3.9758793969849244,0.5,0.326079149044736
4.0260804020100505,0.5,0.32635726880022653
4.076281407035176,0.5,0.3266289956723735
4.126482412060302,0.5,0.3268945475776595
4.176683417085427,0.5,0.32715413263957743
4.226884422110553,0.5,0.3274079497326302
4.277085427135678,0.5,0.3276561889904658
4.327286432160804,0.5,0.3278990322808761
4.37748743718593,0.5,0.32813665365015415
4.427688442211055,0.5,0.3283692197390908
4.477889447236181,0.5,0.3285968901726999
4.528090452261306,0.5,0.3288198179255889
4.578291457286432,0.5,0.3290381496647308
4.6284924623115575,0.5,0.32925202607125165
4.678693467336683,0.5,0.3294615821427187
4.728894472361809,0.5,0.32966694747729186
4.779095477386934,0.5,0.32986824654099683
4.82929648241206,0.5,0.33006559891927784
4.879497487437186,0.5,0.33025911955389775
4.929698492462312,0.5,0.3304489189661726
4.9798994974874375,0.5,0.3306351034674504
5.030100502512563,0.5,0.33081777535767737
5.080301507537689,0.5,0.3309970331128305
5.130502512562814,0.5,0.3311729715619386
5.18070351758794,0.5,0.3313456820543586
5.2309045226130655,0.5,0.33151525261793
5.281105527638191,0.5,0.3316817681085801
5.331306532663317,0.5,0.33184531035191533
5.381507537688442,0.5,0.33200595827729606
5.431708542713568,0.5,0.3321637880448541
5.481909547738693,0.5,0.3323188731658845
5.532110552763819,0.5,0.33247128461701075
5.582311557788945,0.5,0.33262109094849523
5.63251256281407,0.5,0.3327683583870434
5.682713567839196,0.5,0.3329131509334245
5.732914572864321,0.5,0.333055530455212
5.783115577889447,0.5,0.33319555677492557
5.833316582914573,0.5,0.33333328775383786
5.883517587939698,0.5,0.3334687793716949
5.933718592964825,0.5,0.3336020858025779
5.98391959798995,0.5,0.33373325948712473
6.034120603015076,0.5,0.3338623512013123
6.084321608040201,0.5,0.3339894101219898
6.134522613065327,0.5,0.33411448388933995
6.184723618090453,0.5,0.3342376186664356
6.234924623115578,0.5,0.3343588591960476
6.285125628140704,0.5,0.334478248854851
6.335326633165829,0.5,0.33459582970516755
6.385527638190955,0.5,0.334711642544374
6.4357286432160805,0.5,0.3348257269520984
6.485929648241206,0.5,0.3349381213353187
6.536130653266332,0.5,0.33504886297147213
6.586331658291457,0.5,0.3351579880496765
6.636532663316583,0.5,0.3352655317101593
6.6867336683417085,0.5,0.33537152808198545
6.736934673366834,0.5,0.3354760103191673
6.78713567839196,0.5,0.3355790106352393
6.837336683417085,0.5,0.33568056033637095
6.887537688442211,0.5,0.33578068985309095
6.937738693467336,0.5,0.33587942877068916
6.987939698492463,0.5,0.33597680585836154
7.0381407035175885,0.5,0.3360728490971561
7.088341708542714,0.5,0.33616758570677946
7.13854271356784,0.5,0.3362610421713161
7.188743718592965,0.5,0.33635324426391205
7.238944723618091,0.5,0.33644421707047173
7.289145728643216,0.5,0.3365339850124123
7.339346733668342,0.5,0.3366225718685212
7.389547738693468,0.5,0.3367100007959552
7.439748743718593,0.5,0.33679629435042263
7.489949748743719,0.5,0.33688147450558314
7.540150753768844,0.5,0.33696556267170275
7.59035175879397,0.5,0.33704857971359437
7.6405527638190955,0.5,0.337130545967879
7.690753768844221,0.5,0.33721148125959366
7.740954773869347,0.5,0.33729140491817805
7.791155778894472,0.5,0.3373703357928647
7.841356783919598,0.5,0.3374482922674993
7.8915577889447235,0.5,0.3375252922748156
7.941758793969849,0.5,0.33760135331018815
7.991959798994975,0.5,0.3376764924448848
8.042160804020101,0.5,0.3377507263388402
8.092361809045226,0.5,0.3378240712529706
8.142562814070352,0.5,0.33789654306104877
8.192763819095477,0.5,0.33796815726115725
8.242964824120603,0.5,0.33803892898673743
8.293165829145728,0.5,0.33810887301725123
8.343366834170855,0.5,0.3381780037884703
8.39356783919598,0.5,0.338246335402409
8.443768844221106,0.5,0.33831388163691467
8.49396984924623,0.5,0.3383806559549287
8.544170854271357,0.5,0.3384466715134327
8.594371859296484,0.5,0.3385119411720907
8.644572864321608,0.5,0.3385764775016003
8.694773869346735,0.5,0.3386402927917643
8.74497487437186,0.5,0.33870339905929236
8.795175879396986,0.5,0.3387658080553454
8.84537688442211,0.5,0.3388275312728296
8.895577889447237,0.5,0.33888857995345306
8.945778894472362,0.5,0.33894896509455086
8.995979899497488,0.5,0.3390086974556899
9.046180904522613,0.5,0.3390677875650596
9.09638190954774,0.5,0.3391262457256589
9.146582914572864,0.5,0.3391840820212844
9.19678391959799,0.5,0.3392413063223296
9.246984924623115,0.5,0.33929792829140015
9.297185929648242,0.5,0.3393539573887532
9.347386934673366,0.5,0.33940940287756655
9.397587939698493,0.5,0.3394642738290444
9.447788944723618,0.5,0.33951857912736444
9.497989949748744,0.5,0.3395723274744736
9.548190954773869,0.5,0.33962552739473595
9.598391959798995,0.5,0.33967818723944065
9.64859296482412,0.5,0.33973031519117136
9.698793969849246,0.5,0.3397819192680455
